text,label,label_name
"I awoke the other night and saw a small 4 ft. type silhouette of something trying to turn on my touch lamp? Now the past few weeks I had awoken to find the lamp on, thinking it had malfunctioned or who knows why or how it turned on, now I am sure something is trying to turn it on at night, I was alone in the house and only my 1 year old was sleeping in her crib. I did a double take to get a good look at it and saw it using it's finger to try and touch the lamp and turn it on then it seemed to realize I saw it and was gone?? any ideas on what it was?",1,Science & Mathematics
"please help, how do u do this equation  2x+3<6x-1? ",1,Science & Mathematics
What is 40 divided by 0? ,1,Science & Mathematics
"If 1 mole of tryptophan can react to produce 1 mole of serotonin, how much serotonin would you produce if...? If 1 mole of tryptophan can react to produce 1 mole of serotonin, how much serotonin would you produce if you ate an entire 11 pound turkey? \n\nThere is...\n\n15400mg of tryptophan in 11 lbs turkey (1 lb of turkey contains aprox. 1400mb of tryptophan).\n\nTryptophan (C11H12N2 O2) = 204.23g/mol.\nSerotonin (C10H12N2 O) = 176.22g/mol.\n\nSo, I'm confused... how do i do this?",1,Science & Mathematics
Have you met someone in your life that you think is an alien? ,1,Science & Mathematics
what is pulse - field gel electrophoresis? in molecular biological technique,1,Science & Mathematics
A renal tubule passes most of the fluids it processes into? A. the urinary bladder\nB. the bloodstream\nC. a glomerulus\nD. a ureter,1,Science & Mathematics
Which are the universities with the best physics professors? Who are they? ,1,Science & Mathematics
x2 - 4x - 5 = 0Solve by using the quadratic formula.? help,1,Science & Mathematics
"Two Equal Mass Objects? Equal masses of two substances, A and B, each absorb 50 Joules of energy. If the temperature of A increases by 8 degrees and the temperature of B increases by 16 degrees, one can say that: (evaluate each conclusion)\n\nTrue or False:\nthe specific heat of B is negative.\nthe specific heat of B is double that of A.\nthe specific heat of B is half that of A.\nthe specific heat of A is negative.\nthe specific heat of A is double that of B.",1,Science & Mathematics
Is it possible to prove that 2=1? ,1,Science & Mathematics
What part of a cell that contain many enzymes and can digest an injured cell.? ,1,Science & Mathematics
"based on the fact that many parts of this world are unexplored? isnt it probable that creatures before bigfoot, loch ness, previously thought of as "" myths "" could in fact truly exist today?",1,Science & Mathematics
what is chloride shift? it is also called as hamburgurs phenominon.i want a precise answers.,1,Science & Mathematics
"I am taking medicine for hypertension,can I do reflexology or body massage? I'm always having this body pain or muscles pain, this is for long time.I don't know the causes, I'm a busy person but I could see some people like my case but they are not experiencing like what i have. I was taking tablets for pain before.Please advice.Thanks!",1,Science & Mathematics
how is the genetic makeup of   a grasshopper and a human different? is it different in the way that the genetic makeup of the grasshopper make it become a grasshopper and a human. \ni'm not sure how to explain this answer,1,Science & Mathematics
"You are shadowing a nurse in the emergency room of a local hospital. An orderly wheels in a patient who has..? You are shadowing a nurse in the emergency room of a local hospital. An orderly wheels in a patient who has been in a very serious accident and has had severe bleeding. The nurse quickly explains to you that in a case like this, the patient's bed will be tilted with the head downward to make sure the brain gets enough blood. She tells you that, for most patients, the largest angle that the bed can be tilted without the patient beginning to slide off is 32.0 degrees from the horizontal.\n\na. on what factor does this angle of tilting depend?\nb. find the coefficient of static friction between a typical patient and the bed's sheets.\n\nThis problem is giving me trouble.\nPlease help me to understand it.",1,Science & Mathematics
what will neutralize car battery acids? ,1,Science & Mathematics
"more information about Brevibacillus agri, thanks so much? I'm composign a essay about the producing of enegy from Brevibacillus agri, I really need your help, thanks a lot.",1,Science & Mathematics
"What Does These Medical Abbreviations Stand For? The first person to answer correctly will recieve 10pts. Good Luck.\n\nAAA, AADC, AAo, AANS, and AAMC",1,Science & Mathematics
How many red kangaroos are alive today? :)? ya.,1,Science & Mathematics
how will the fish separate oxygen from water? ,1,Science & Mathematics
what would 2k + 4 + 2k = -6 + 3 be? ,1,Science & Mathematics
How many colors human eye can recognize? ,1,Science & Mathematics
"Is it possible all the planets in our solar system will form a stright line, if yes duration between such form ",1,Science & Mathematics
is light itself opaque? ,1,Science & Mathematics
i want to know about tiridium.a disorder in the eye..? i have it in my eye. the tiridium.am afraid how far would be the the xtent of damage in my eye. this can cause blindness? my doctor said that if i let them scrape it there`s no guarantee that it would heal forever.means it will come appear again and again..is there any advance technology to solve my problem? please help me iam so bother bout this....,1,Science & Mathematics
what is MEP? Recently saw in an ad MEP Sales executive,1,Science & Mathematics
How do bee and fly flowers differ from moth and wind flowers? ,1,Science & Mathematics
If you melted all the steel and iron ever smelted. How big and how heavy would it be? If you could melt all the steel and iron ever smelted in recorded history and made a ball. How big would it be and how much would it weigh? I woluld like to know the actual answer before I die.,1,Science & Mathematics
"what is the current price per ounce of gold, silver, platinum, and rhodium? Look up the current price per ounce of gold, silver, platinum, and rhodium. List an industrial (i.e. non jewelry) use for each element.",1,Science & Mathematics
"information on Parotiditis, scientific name, portal of entry, pathogenicity? Communicable/contagious, reservoirs...ect...",1,Science & Mathematics
y = -20 - (x + 3.6)? Find x when y is 0.2,1,Science & Mathematics
"What software is best for a colour-coded map?? I intend to draw a map of Sierra Leone, showing incidence of malaria in children under the age of 5. It will depict these statistics by district and by town. \n\nI intend to use pink for low incidence of malaria, red for moderate malaria incidence, orange for high incidence and purple for ongoing endemic levels of malaria.What software application is best to do a colour-coded map such as this? I'm thinking of smartdraw, AutoCad, Powerpoint. However, there must be some freeware or cheap shareware that is specifically for drawing maps. Please help.",1,Science & Mathematics
what is the word must populated city? ,1,Science & Mathematics
are motolov cocktails illegal? ,1,Science & Mathematics
